X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
443705.5206,212606.1719,5114,redacted,0.05,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
440974.876,211007.8861,5115,redacted,0.26,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
440487.7931,210890.0731,5116,redacted,0.525,Food Establishment,Lodging,,,SHELBURNE,CHITTENDEN,,,,,1
440487.7931,210890.0731,5117,redacted,0.05,Food Establishment,Mobile Unit,,,SHELBURNE,CHITTENDEN,,,,,1
441941.0385,209454.5803,5118,redacted,0.05,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
441876.8089,207610.4835,5119,redacted,0.05,Food Establishment,Mobile Unit,,,SHELBURNE,CHITTENDEN,,,,,1
443042.7952,213334.2399,5120,redacted,0.48825,Nursing/Assisted Living,Residential Facility,,,SHELBURNE,CHITTENDEN,,,,,1
443203.1366,213455.0785,5121,redacted,0.399,Nursing/Assisted Living,Residential Facility,,,SHELBURNE,CHITTENDEN,,,,,1
442199.7709,208974.4481,5123,redacted,0.72,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
447030.3451,212033.8092,5124,redacted,0.13,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
440348.0896,206935.2934,5125,redacted,0.16275,Nursing/Assisted Living,Residential Facility,,,SHELBURNE,CHITTENDEN,,,,,1
440348.0896,206935.2934,5126,redacted,0.26775,Nursing/Assisted Living,Residential Facility,,,SHELBURNE,CHITTENDEN,,,,,1
438984.7084,206069.9971,5127,redacted,0.13,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
443331.7146,213587.3096,5128,redacted,1.029,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443323.5578,213565.1555,5129,redacted,0.2625,Food Establishment,Lodging,,,SHELBURNE,CHITTENDEN,,,,,1
443346.7725,213487.1662,5130,redacted,0.21,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443242.181,213365.8384,5131,redacted,0.05,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
443194.2047,213344.0313,5132,redacted,0.26,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443194.2047,213344.0313,5133,redacted,0.315,Food Establishment,Lodging,,,SHELBURNE,CHITTENDEN,,,,,1
443129.6218,213244.5818,5134,redacted,0.525,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443232.6692,213188.1212,5135,redacted,0.13,Food Establishment,Restaurant,Deli,,SHELBURNE,CHITTENDEN,,,,,1
443232.6692,213188.1212,5136,redacted,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",,SHELBURNE,CHITTENDEN,,,,,1
443232.6692,213188.1212,5137,redacted,0.05,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443207.3253,213021.6544,5138,redacted,0.26,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
442065.9717,209164.5461,5139,redacted,0.18,Food Establishment,Grocery,,,SHELBURNE,CHITTENDEN,,,,,1
443148.96,212722.1256,5140,redacted,0.26,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
442907.8826,212479.7569,5141,redacted,0.2625,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442978.7891,212390.2365,5142,redacted,0.8925,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443073.6898,212311.6199,5143,redacted,0.525,Food Establishment,Lodging,,,SHELBURNE,CHITTENDEN,,,,,1
438888.9624,206915.4434,5144,redacted,0.05,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
441436.6258,209192.3869,5146,redacted,0.39897,Food Establishment,School,,,SHELBURNE,CHITTENDEN,,,,,1
442692.0093,211481.5257,5147,redacted,0.42,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442695.0952,210925.8744,5150,redacted,0.42,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442144.4792,209030.5002,5151,redacted,0.126,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442604.7238,210615.5194,5152,redacted,0.504,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443286.5807,212976.5145,5153,redacted,0.13,Food Establishment,Home-based Business,,,SHELBURNE,CHITTENDEN,,,,,1
441947.0307,209232.2776,5154,redacted,0.26,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442058.5945,209231.2863,5155,redacted,0.84,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442002.9113,209242.8933,5157,redacted,0.05,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
442002.319,209176.2238,5158,redacted,0.147,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442017.3685,209076.0779,5159,redacted,0.189,Food Establishment,B&B,,,SHELBURNE,CHITTENDEN,,,,,1
444183.0749,210701.8382,5160,redacted,0.84,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
441910.3106,208688.0933,5162,redacted,0.26,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
441893.8771,208632.6773,5163,redacted,0.055,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
441893.8771,208632.6773,5164,redacted,0.18,Food Establishment,Convenience Store,,,SHELBURNE,CHITTENDEN,,,,,1
446159.5305,209796.24,5165,redacted,0.063,Food Establishment,Lodging,,,SHELBURNE,CHITTENDEN,,,,,1
441689.6763,208078.8747,5166,redacted,2.562,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443025.3633,208600.4803,5167,redacted,0.13,Food Establishment,Bakery,,,SHELBURNE,CHITTENDEN,,,,,1
441597.6313,207590.7491,5168,redacted,0.168,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
441815.6682,207010.9561,5169,redacted,0.26,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
440936.6965,209430.2538,5170,redacted,0.063,Nursing/Assisted Living,Residential Facility,,,SHELBURNE,CHITTENDEN,,,,,1
440936.6965,209430.2538,5171,redacted,0.273,Nursing/Assisted Living,Residential Facility,,,SHELBURNE,CHITTENDEN,,,,,1
441305.7267,208815.738,5172,redacted,,Food Manufacturer,Food Processor,,,SHELBURNE,CHITTENDEN,,,,,1
447087.298,207266.1585,5174,redacted,0.05,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
442933.7221,212701.7807,5175,redacted,0.05,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
442449.6732,206583.0678,5176,redacted,0.042,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
442574.7656,208115.4808,5177,redacted,0.055,Food Establishment,Caterer,,,SHELBURNE,CHITTENDEN,,,,,1
442088.8927,209053.218,5179,redacted,0.525,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443961.5072,216437.781,5180,redacted,0.1575,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443961.5072,216437.781,5181,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446106.0608,218742.1934,5182,redacted,0.18871,Food Establishment,School,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445867.8999,218810.8451,5183,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445867.8999,218810.8451,5184,redacted,0.924,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447105.1571,217322.7121,5185,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443518.9848,215897.0888,5186,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443518.9848,215897.0888,5187,redacted,0.2625,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445843.2889,218722.1497,5188,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448428.0079,217523.2359,5189,redacted,,Food Manufacturer,Sweets,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443431.0313,215853.4019,5190,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445837.2738,218955.5628,5191,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445814.6058,219100.2144,5192,redacted,4.2,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446013.7088,219120.7846,5193,redacted,0.13,Food Establishment,Restaurant,Bars/Pubs,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446013.7088,219120.7846,5194,redacted,3.465,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447863.0846,218538.9687,5195,redacted,0.13,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446986.1354,217368.13,5196,redacted,0.18,Food Establishment,Convenience Store,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443508.2297,215574.9184,5197,redacted,0.18,Food Establishment,Grocery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443508.2297,215574.9184,5198,redacted,0.05,Food Establishment,Convenience Store,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445948.1169,218887.9661,5199,redacted,7.455,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445956.8122,218976.794,5200,redacted,0.126,Food Establishment,Mobile Unit,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443412.1176,215509.0774,5201,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446052.2028,218964.89,5202,redacted,1.134,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446775.3239,219814.5988,5203,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446083.8463,218942.4028,5204,redacted,0.42,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446083.8463,218942.4028,5206,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446107.7171,218942.205,5207,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446115.5821,218931.0274,5208,redacted,0.2205,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446187.4703,218963.7701,5209,redacted,0.18,Food Establishment,Grocery,Specialty foods,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445106.924,219161.7083,5210,redacted,0.05,Food Establishment,Private Club,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446623.3079,217771.1437,5212,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447898.3837,218972.0722,5216,redacted,0.2625,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446202.9248,218908.0797,5217,redacted,1.344,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446901.5556,220658.119,5218,redacted,1.575,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446241.8836,218807.7451,5219,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446242.5261,218885.5274,5220,redacted,0.4095,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446893.0964,218646.8236,5221,redacted,0.42,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446235.2117,218963.3755,5222,redacted,0.735,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446235.2117,218963.3755,5223,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446267.1311,218974.2244,5224,redacted,0.945,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446274.2624,218874.1529,5225,redacted,0.336,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447715.2861,218962.4282,5226,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447715.2861,218962.4282,5227,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446156.9738,215274.6768,5229,redacted,2.205,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446337.9185,218873.6276,5230,redacted,0.603636177,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446337.9185,218873.6276,5231,redacted,3.045,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446345.1427,218784.668,5232,redacted,1.68,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446448.1282,218728.2572,5233,redacted,0.26,Food Establishment,Lodging,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446488.0969,218750.1535,5234,redacted,0.18,Food Establishment,Grocery,Specialty foods,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446519.7429,218727.6683,5235,redacted,0.525,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446496.4194,218794.5351,5236,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446519.6516,218716.5566,5237,redacted,1.4175,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443472.6255,215141.8385,5239,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443472.6255,215141.8385,5240,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446630.8703,218693.4186,5241,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443351.7523,214976.2003,5242,redacted,0.2415,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446646.8759,218704.3999,5243,redacted,0.924,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445071.8788,215005.9226,5244,redacted,,Food Manufacturer,Food Processor,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446482.1705,217061.1035,5245,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443129.5004,215055.9241,5248,redacted,,Food Manufacturer,Meat/Poultry/Seafood,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445976.9935,218532.1256,5250,redacted,0.231,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445976.9935,218532.1256,5251,redacted,2.3625,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445976.9935,218532.1256,5252,redacted,0.63,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447107.9432,218645.074,5253,redacted,0.21,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447187.2456,218611.0925,5254,redacted,0.18375,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5255,redacted,0.79,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5256,redacted,0.13,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5257,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5258,redacted,0.1875,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5260,redacted,0.13,Food Establishment,Restaurant,Deli,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5262,redacted,0.26,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5263,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5265,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5266,redacted,1.7325,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445555.1562,218524.5282,5267,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
444919.5722,214884.971,5268,redacted,0.084,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446400.4075,213894.7277,5269,redacted,0.13,Food Manufacturer,Juice/Cider,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447511.6144,218375.1066,5271,redacted,2.1,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447536.3829,218486.0316,5274,redacted,0.63,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447718.7801,218406.7767,5275,redacted,0.5145,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443384.8042,214198.0364,5276,redacted,0.26,Food Establishment,Lodging,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443392.0914,214120.1855,5279,redacted,2.0685,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443535.1341,214085.6071,5280,redacted,0.2625,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443535.1341,214085.6071,5281,redacted,2.604,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443543.097,214085.5382,5282,redacted,0.05,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443415.5941,214075.5313,5283,redacted,0.525,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443341.32,213776.1388,5284,redacted,0.13,Food Establishment,Convenience Store,Deli,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443340.8371,213720.5804,5285,redacted,1.575,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448040.0522,216781.7875,5286,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443245.0834,213699.1884,5287,redacted,0.13,Food Establishment,Convenience Store,Deli,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448147.0729,218225.5513,5288,redacted,0.294,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448273.4262,218102.3091,5290,redacted,0.09975,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448273.4262,218102.3091,5291,redacted,0.798,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443661.0279,215751.3958,5292,redacted,0.20792,Food Establishment,School,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443781.0256,213972.3565,5293,redacted,0.1575,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443781.0256,213972.3565,5294,redacted,0.3675,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445576.613,218235.423,5296,redacted,0.13,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443146.5783,216100.3545,5297,redacted,0.72,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445903.3448,218288.262,5298,redacted,0.8085,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
444112.6565,221059.3136,5299,redacted,0.21525,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446622.7308,218671.2603,5300,redacted,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447056.9431,219223.3383,5302,redacted,0.24747,Food Establishment,School,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446574.6459,217660.418,5303,redacted,0.13,Food Establishment,Home-based Business,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448677.0795,216810.073,5304,redacted,0.26,Food Manufacturer,Food Processor,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
448677.0795,216810.073,5305,redacted,0.504,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446013.1864,218098.4374,5306,redacted,0.26,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
453053.994,132207.0817,5307,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445909.8252,218110.4079,5308,redacted,0.13,Food Establishment,Restaurant,Deli,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445909.8252,218110.4079,5309,redacted,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446512.5163,218816.6278,5310,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
482084.0179,101058.2014,5311,redacted,0.525,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443829.8289,216861.1921,5312,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445931.484,217843.5278,5313,redacted,0.231,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445931.484,217843.5278,5314,redacted,0.26,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
444953.3973,218885.1914,5315,redacted,0.4725,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443667.5822,217429.3342,5316,redacted,0.378,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443309.7568,213809.7507,5317,redacted,0.924,Food Establishment,Restaurant,,,SHELBURNE,CHITTENDEN,,,,,1
443762.0251,215461.5973,5318,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443558.3745,214929.9571,5319,redacted,0.26,Food Establishment,Restaurant,Cafeteria,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447516.9911,219041.8118,5320,redacted,0.13,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445859.3975,217788.5644,5321,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445859.3975,217788.5644,5322,redacted,0.7875,Food Establishment,B&B,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443743.0423,216950.8417,5324,redacted,0.1,Food Establishment,Senior meals,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447869.4623,220328.0268,5325,redacted,,Food Manufacturer,Food Processor,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445976.9935,218532.1256,5326,redacted,,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443188.8348,214555.3425,5327,redacted,,Food Establishment,Restaurant,Brewer,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445717.3638,218889.8867,5328,redacted,0.2625,Food Establishment,Lodging,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446032.7877,218542.7753,5329,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446032.7877,218542.7753,5330,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446121.2873,217697.4916,5331,redacted,0.196005,Food Establishment,School,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443630.482,217740.8072,5332,redacted,0.72,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443630.482,217740.8072,5333,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445979.6026,217887.5783,5334,redacted,0.231,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446047.2671,217409.1797,5335,redacted,0.15225,Food Establishment,School,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447933.1041,220327.5171,5336,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443718.2998,216851.0425,5337,redacted,0.26,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443718.2998,216851.0425,5338,redacted,0.72,Food Establishment,Bakery,,,BURLINGTON,CHITTENDEN,,,,,1
443637.839,216751.7254,5339,redacted,0.357,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443938.1054,216493.5451,5340,redacted,0.13,Food Establishment,Restaurant,Deli,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446287.1164,216573.7606,5341,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447300.2875,220777.1137,5342,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446521.7518,218972.127,5344,redacted,0.504,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445715.5912,217723.0868,5346,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443850.4501,216483.1877,5347,redacted,0.9345,Correctional Facility,,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443324.8349,215543.1737,5348,redacted,1.785,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445092.5928,218406.176,5349,redacted,0.0315,Nursing/Assisted Living,Residential Facility,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
444933.3816,219340.9756,5350,redacted,3.15,Food Establishment,Restaurant,,,BURLINGTON,CHITTENDEN,,,,,1
443571.6587,216463.3722,5351,redacted,1.89,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443339.2722,216287.5889,5352,redacted,1.155,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
443563.121,216396.7708,5353,redacted,0.13,Food Establishment,Restaurant,Deli,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
446592.5973,216937.9597,5355,redacted,0.13,Food Establishment,Bakery,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
442603.7712,216838.5454,5356,redacted,6.442307692,Food Manufacturer,Bakery,Ice Cream,,BURLINGTON,CHITTENDEN,,,,,1
443570.3109,216307.8081,5357,redacted,2.016,Food Establishment,Restaurant,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
447774.7136,216450.537,5358,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445163.5572,219272.3564,5360,redacted,0.05,Food Establishment,Caterer,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
445338.9745,219315.3307,5361,redacted,15.015,Food Establishment,Lodging,,,SOUTH BURLINGTON,CHITTENDEN,,,,,1
